latitude,longitude,waterDepthM
49.94361354626391,-123.01281082565347,-11.246205387568853
49.94361354626391,-123.01281082565347,-11.103864076139704
49.94361354626391,-123.01281082565347,-11.103864076139704
49.94361354626391,-123.01281082565347,-11.266627396815156
49.94360774578683,-123.01281082565347,-11.266627396815156
49.94360774578683,-123.01281082565347,-11.330330485097234
49.94360774578683,-123.01281082565347,-11.091671797105503
49.94360774578683,-123.01281082565347,-11.091671797105503
49.94360774578683,-123.01281082565347,-11.330330485097234
49.94360774578683,-123.01281082565347,-11.349837433920122
49.94360774578683,-123.01281082565347,-11.349837433920122
49.94360774578683,-123.01281082565347,-11.0794795180713
49.94360774578683,-123.01281082565347,-11.0794795180713
49.943601945309055,-123.01281983902646,-11.369649015310907
49.943601945309055,-123.01281983902646,-11.369649015310907
49.943601945309055,-123.01281983902646,-11.076432029672613
49.943601945309055,-123.01281983902646,-11.076432029672613
49.943601945309055,-123.01281983902646,-11.391899982684311
49.94359614483059,-123.01281983902646,-11.391899982684311
49.94359614483059,-123.01281983902646,-11.082528169189713
49.94359614483059,-123.01281983902646,-11.082528169189713
49.94359614483059,-123.01281983902646,-11.421160987278506
49.94359614483059,-123.01281983902646,-11.421160987278506
49.94359034435142,-123.01281983902646,-11.4671860848648
49.94359034435142,-123.01281983902646,-11.091671797105503
49.94359034435142,-123.01281983902646,-11.091671797105503
49.94359034435142,-123.01281983902646,-11.4671860848648
49.94359034435142,-123.01281983902646,-11.47206253139059
49.94359034435142,-123.01281983902646,-11.09471928550419
49.94359034435142,-123.01281983902646,-11.09471928550419
49.94359034435142,-123.01282885239944,-11.47206253139059
49.943584543871566,-123.01282885239944,-11.508638205773472
49.943584543871566,-123.01282885239944,-11.097767936622605
49.943584543871566,-123.01282885239944,-11.097767936622605
49.943584543871566,-123.01282885239944,-11.508638205773472
49.943584543871566,-123.01282885239944,-11.528145154596361
49.943584543871566,-123.01282885239944,-11.109960215656805
49.943584543871566,-123.01282885239944,-11.109960215656805
49.943584543871566,-123.01282885239944,-11.528145154596361
49.943578743390994,-123.01282885239944,-11.584228940521855
49.943578743390994,-123.01282885239944,-11.584228940521855
49.943578743390994,-123.01282885239944,-11.125199983089695
49.943578743390994,-123.01282885239944,-11.125199983089695
49.943578743390994,-123.01282885239944,-11.636349014905523
49.94357294290971,-123.01282885239944,-11.636349014905523
49.94357294290971,-123.01282885239944,-11.128247471488384
49.94357294290971,-123.01282885239944,-11.128247471488384
49.94357294290971,-123.01282885239944,-11.675364075271025
49.94357294290971,-123.01282885239944,-11.691823535695224
49.94357294290971,-123.01282885239944,-11.137391099404173
49.94357294290971,-123.01282885239944,-11.137391099404173
49.94357294290971,-123.01282885239944,-11.691823535695224
49.94356714242776,-123.01282885239944,-11.711025851950218
49.94356714242776,-123.01282885239944,-11.146535890039688
49.94356714242776,-123.01282885239944,-11.146535890039688
49.94356714242776,-123.01282885239944,-11.720474112433903
49.94356714242776,-123.01282885239944,-11.164823145871265
49.94356714242776,-123.01282885239944,-11.164823145871265
49.94356714242776,-123.01282885239944,-11.720474112433903
49.94356714242776,-123.01282885239944,-11.751259442587305
49.943561341945106,-123.01282885239944,-11.751259442587305
49.943561341945106,-123.01282885239944,-11.186160215540982
49.943561341945106,-123.01282885239944,-11.186160215540982
49.943561341945106,-123.01282885239944,-11.79667411231808
49.943561341945106,-123.01282885239944,-11.875922763320668
49.943561341945106,-123.01282885239944,-11.20444747137256
49.943561341945106,-123.01282885239944,-11.20444747137256
49.943561341945106,-123.01282885239944,-11.875922763320668
49.943555541461734,-123.01282885239944,-11.960352493416943
49.943555541461734,-123.01282885239944,-11.222735889923863
49.943555541461734,-123.01282885239944,-11.222735889923863
49.943555541461734,-123.01282885239944,-11.960352493416943
49.943555541461734,-123.01282885239944,-12.0505725677427
49.943555541461734,-123.01282885239944,-11.247119285272543
49.943555541461734,-123.01282885239944,-11.247119285272543
49.943555541461734,-123.01282885239944,-12.0505725677427
49.943555541461734,-123.01282885239944,-12.0691656188619
49.94354974097768,-123.01282885239944,-12.0691656188619
49.94354974097768,-123.01282885239944,-11.268455192222534
49.94354974097768,-123.01282885239944,-11.268455192222534
49.94354974097768,-123.01282885239944,-12.135611562974768
49.94354974097768,-123.01282885239944,-12.135611562974768
49.94354974097768,-123.01282885239944,-11.289791099172525
49.94354974097768,-123.01282885239944,-11.289791099172525
49.94354974097768,-123.01282885239944,-12.252045153496033
49.94354394049293,-123.01283786577241,-12.252045153496033
49.94354394049293,-123.01283786577241,-11.341607703708021
49.94354394049293,-123.01283786577241,-11.341607703708021
49.94354394049293,-123.01283786577241,-12.362382604500194
49.94354394049293,-123.01283786577241,-12.362382604500194
49.94354394049293,-123.01283786577241,-11.384279517608004
49.94354394049293,-123.01283786577241,-11.384279517608004
49.94354394049293,-123.01283786577241,-12.450774883418573
49.94353814000745,-123.01283786577241,-12.450774883418573
49.94353814000745,-123.01283786577241,-12.547701525116947
49.94353814000745,-123.01283786577241,-11.4299999826264
49.94353814000745,-123.01283786577241,-11.4299999826264
49.94353814000745,-123.01283786577241,-12.547701525116947
49.943532339521305,-123.01283786577241,-12.658954036544523
49.943532339521305,-123.01283786577241,-11.481815424442171
49.943532339521305,-123.01283786577241,-11.481815424442171
49.943532339521305,-123.01283786577241,-12.658954036544523
49.943532339521305,-123.01283786577241,-12.749784538725796
49.943532339521305,-123.01283786577241,-11.55496793592766
49.943532339521305,-123.01283786577241,-11.55496793592766
49.943532339521305,-123.01283786577241,-12.749784538725796
49.943532339521305,-123.01283786577241,-12.853110789789444
49.94352653903445,-123.01283786577241,-11.628119284693422
49.94352653903445,-123.01283786577241,-11.628119284693422
49.94352653903445,-123.01283786577241,-12.853110789789444
49.94352653903445,-123.01283786577241,-12.961620445386227
49.94352653903445,-123.01283786577241,-11.746991098477581
49.94352653903445,-123.01283786577241,-11.746991098477581
49.94352653903445,-123.01283786577241,-12.961620445386227
49.94352653903445,-123.01283786577241,-13.06037488249198
49.94352073854691,-123.01283786577241,-11.868911563380152
49.94352073854691,-123.01283786577241,-11.868911563380152
49.94352073854691,-123.01283786577241,-13.06037488249198
49.94352073854691,-123.01283786577241,-13.171932026487452
49.94352073854691,-123.01283786577241,-13.171932026487452
49.94352073854691,-123.01283786577241,-11.963399981815632
49.94352073854691,-123.01283786577241,-11.963399981815632
49.94351493805865,-123.01284687914537,-13.289585310000026
49.94351493805865,-123.01284687914537,-12.079223144481377
49.94351493805865,-123.01284687914537,-12.079223144481377
49.94351493805865,-123.01284687914537,-13.289585310000026
49.94351493805865,-123.01284687914537,-13.399922761004188
49.94351493805865,-123.01284687914537,-12.246864074402344
49.94351493805865,-123.01284687914537,-12.246864074402344
49.943509137569706,-123.01284687914537,-13.399922761004188
49.943509137569706,-123.01284687914537,-13.546835886391232
49.943509137569706,-123.01284687914537,-12.417551330002276
49.943509137569706,-123.01284687914537,-12.417551330002276
49.943509137569706,-123.01284687914537,-13.546835886391232
49.943509137569706,-123.01284687914537,-13.672718900115905
49.943509137569706,-123.01284687914537,-12.594335887839032
49.943509137569706,-123.01284687914537,-12.594335887839032
49.943509137569706,-123.01284687914537,-13.672718900115905
49.94350333708005,-123.01285589251835,-13.804392258070058
49.94350333708005,-123.01285589251835,-12.792455189906054
49.94350333708005,-123.01285589251835,-12.792455189906054
49.94350333708005,-123.01285589251835,-13.804392258070058
49.94350333708005,-123.01285589251835,-13.963497662491305
49.94350333708005,-123.01285589251835,-13.963497662491305
49.94350333708005,-123.01285589251835,-12.966191096624398
49.94350333708005,-123.01285589251835,-12.966191096624398
49.94350333708005,-123.01285589251835,-14.11437333670045
49.94350333708005,-123.01285589251835,-14.11437333670045
49.94349753658971,-123.01285589251835,-14.264639745773803
49.94349753658971,-123.01285589251835,-13.164311561411145
49.94349753658971,-123.01285589251835,-13.164311561411145
49.94349753658971,-123.01285589251835,-14.264639745773803
49.94349753658971,-123.01285589251835,-14.431060982703459
49.94349753658971,-123.01285589251835,-13.377671793630782
49.94349753658971,-123.01285589251835,-13.377671793630782
49.94349753658971,-123.01285589251835,-14.431060982703459
49.94349173609868,-123.01286490589132,-14.593519670811014
49.94349173609868,-123.01286490589132,-13.572743607299117
49.94349173609868,-123.01286490589132,-13.572743607299117
49.94349173609868,-123.01286490589132,-14.593519670811014
49.94349173609868,-123.01285589251835,-14.759025847317258
49.94349173609868,-123.01286490589132,-14.759025847317258
49.94349173609868,-123.01286490589132,-13.755623141933249
49.94349173609868,-123.01286490589132,-13.755623141933249
49.94349173609868,-123.01286490589132,-14.912644377357195
49.94349173609868,-123.01286490589132,-14.912644377357195
49.94348593560694,-123.01286490589132,-15.076932023591853
49.94348593560694,-123.01286490589132,-15.076932023591853
49.94348593560694,-123.01286490589132,-13.99641542061998
49.94348593560694,-123.01286490589132,-13.99641542061998
49.94348593560694,-123.01286490589132,-15.246096116352302
49.94348593560694,-123.01286490589132,-15.246096116352302
49.94348593560694,-123.01286490589132,-14.215871792356719
49.94348593560694,-123.01286490589132,-14.215871792356719
49.94348593560694,-123.01286490589132,-15.391486078899863
49.943480135114484,-123.01286490589132,-15.533827390329012
49.943480135114484,-123.01286490589132,-15.533827390329012
49.943480135114484,-123.01286490589132,-14.441424303610559
49.943480135114484,-123.01286490589132,-14.441424303610559
49.943480135114484,-123.01287391926431,-15.670987622664473
49.943480135114484,-123.01287391926431,-15.807537427144418
49.943480135114484,-123.01287391926431,-14.666975652144673
49.943480135114484,-123.01287391926431,-14.666975652144673
49.943480135114484,-123.01287391926431,-15.807537427144418
49.94347433462134,-123.01287391926431,-14.895575651797202
49.94347433462134,-123.01287391926431,-14.895575651797202
49.94347433462134,-123.01287391926431,-15.92000846884358
49.94347433462134,-123.01287391926431,-15.92000846884358
49.94347433462134,-123.01287391926431,-15.111983372415528
49.94347433462134,-123.01287391926431,-15.111983372415528
49.94347433462134,-123.01287391926431,-16.047720440695354
49.94347433462134,-123.01287391926431,-16.047720440695354
49.94346853412752,-123.01287391926431,-15.358871790619359
49.94346853412752,-123.01287391926431,-15.358871790619359
49.94346853412752,-123.01287391926431,-16.18914669170109
49.94346853412752,-123.01287391926431,-16.31655403098497
49.94346853412752,-123.01287391926431,-15.572232022838996
49.94346853412752,-123.01287391926431,-15.572232022838996
49.94346853412752,-123.01287391926431,-16.43938839359123
49.94346273363298,-123.01287391926431,-16.43938839359123
49.94346273363298,-123.01288293263728,-15.758160208591542
49.94346273363298,-123.01288293263728,-15.758160208591542
49.94346273363298,-123.01288293263728,-16.56039379807039
49.94346273363298,-123.01288293263728,-16.56039379807039
49.94346273363298,-123.01288293263728,-16.700906151372436
49.94346273363298,-123.01288293263728,-15.941039743225675
49.94346273363298,-123.01288293263728,-15.941039743225675
49.94346273363298,-123.01288293263728,-16.700906151372436
49.943456933137746,-123.01288293263728,-16.84903896975079
49.943456933137746,-123.01288293263728,-16.84903896975079
49.943456933137746,-123.01288293263728,-16.093439742994025
49.943456933137746,-123.01288293263728,-16.093439742994025
49.943456933137746,-123.01288293263728,-16.98010306256915
49.943456933137746,-123.01288293263728,-16.98010306256915
49.943456933137746,-123.01288293263728,-16.28241541714526
49.943456933137746,-123.01288293263728,-16.28241541714526
49.94345113264183,-123.01288293263728,-17.132198429769605
49.94345113264183,-123.01288293263728,-17.262347462164552
49.94345113264183,-123.01288293263728,-16.474439742414905
49.94345113264183,-123.01288293263728,-16.474439742414905
49.94345113264183,-123.01288293263728,-17.419929703746316
49.94345113264183,-123.01288293263728,-17.551907694268365
49.94344533214518,-123.01288293263728,-17.661026615000942
49.94344533214518,-123.01288293263728,-16.687799974634544
49.94344533214518,-123.01288293263728,-16.687799974634544
49.94344533214518,-123.01289194601026,-17.757038196275904
49.94344533214518,-123.01289194601026,-17.868595340271376
49.94344533214518,-123.01289194601026,-16.876775648785777
49.94344533214518,-123.01289194601026,-16.876775648785777
49.94343953164787,-123.01289194601026,-17.985942828496327
49.94343953164787,-123.01289194601026,-18.086527386448907
49.94343953164787,-123.01289194601026,-17.10232816003962
49.94343953164787,-123.01289194601026,-17.10232816003962
49.94343953164787,-123.01289194601026,-18.190159432800176
49.94343953164787,-123.01289194601026,-18.293791479151444
49.94343373114984,-123.01289194601026,-17.324832020175045
49.94343373114984,-123.01289194601026,-17.324832020175045
49.94343373114984,-123.01289194601026,-18.4111389673764
49.94343373114984,-123.01289194601026,-18.489472557955573
49.94343373114984,-123.01289194601026,-17.507711554809177
49.94343373114984,-123.01289194601026,-17.507711554809177
49.94343373114984,-123.01289194601026,-18.56140537644975
49.9434279306511,-123.01289194601026,-17.745456345097217
49.9434279306511,-123.01289194601026,-17.745456345097217
49.9434279306511,-123.01290095938323,-18.657722753012333
49.9434279306511,-123.01290095938323,-18.787567152839383
49.9434279306511,-123.01290095938323,-17.922239740214252
49.9434279306511,-123.01290095938323,-17.922239740214252
49.9434279306511,-123.01290095938323,-18.881445143419345
49.9434279306511,-123.01290095938323,-18.129503832916786
49.9434279306511,-123.01290095938323,-18.129503832916786
49.9434279306511,-123.01290095938323,-18.97745788741403
49.943422130151674,-123.01290095938323,-19.09480537563898
49.943422130151674,-123.01290095938323,-18.28495248380355
49.943422130151674,-123.01290095938323,-18.28495248380355
49.943422130151674,-123.01290095938323,-19.182893021989464
49.943422130151674,-123.01290095938323,-19.271894566043635
49.943422130151674,-123.01290095938323,-18.495264064904777
49.943422130151674,-123.01290095938323,-18.495264064904777
49.943422130151674,-123.01290095938323,-19.36455402635201
49.94341632965156,-123.01290095938323,-19.482206147144858
49.94341632965156,-123.01290095938323,-18.68423973905601
49.94341632965156,-123.01290095938323,-18.68423973905601
49.94341632965156,-123.01290095938323,-19.58187680739375
49.94341632965156,-123.01290095938323,-18.842735878341465
49.94341632965156,-123.01290095938323,-18.842735878341465
49.94341632965156,-123.01290095938323,-19.695260584076877
49.94341632965156,-123.01290095938323,-19.695260584076877
49.94341052915073,-123.01290095938323,-19.835775262818373
49.94341052915073,-123.01290997275619,-19.06523973847689
49.94341052915073,-123.01290997275619,-19.06523973847689
49.94341052915073,-123.01290997275619,-19.958304992856736
49.94341052915073,-123.01290997275619,-20.08327178343827
49.94341052915073,-123.01290997275619,-19.26945634278074
49.94341052915073,-123.01290997275619,-19.26945634278074
49.94341052915073,-123.01290997275619,-20.178675262297165
49.94340472864922,-123.01290997275619,-20.283524676200294
49.94340472864922,-123.01290997275619,-19.45538336581356
49.94340472864922,-123.01290997275619,-19.45538336581356
49.94340472864922,-123.01290997275619,-20.392948229500767
49.94340472864922,-123.01290997275619,-20.501762517665448
49.94340472864922,-123.01290997275619,-19.638264063167416
49.94340472864922,-123.01290997275619,-19.638264063167416
49.94340472864922,-123.01291898612916,-20.59807989422803
49.943398928147,-123.01291898612916,-19.866864062819946
49.943398928147,-123.01291898612916,-19.866864062819946
49.943398928147,-123.01291898612916,-20.70994050807167
49.943398928147,-123.01291898612916,-20.80961116832056
49.943398928147,-123.01291898612916,-20.042427764945668
49.943398928147,-123.01291898612916,-20.042427764945668
49.943398928147,-123.01291898612916,-20.90653781001894
49.943398928147,-123.01291898612916,-21.009864061082585
49.943393127644086,-123.01291898612916,-20.188732787916642
49.943393127644086,-123.01291898612916,-20.188732787916642
49.943393127644086,-123.01291898612916,-21.114715800425163
49.943393127644086,-123.01291898612916,-21.18756251662303
49.943393127644086,-123.01291898612916,-20.371612322550774
49.943393127644086,-123.01291898612916,-20.371612322550774
49.943387327140464,-123.01291898612916,-21.254923521159313
49.943387327140464,-123.01291898612916,-21.347887614035585
49.943387327140464,-123.01291898612916,-20.514868694403336
49.943387327140464,-123.01291898612916,-20.514868694403336
49.943387327140464,-123.01292799950214,-21.460662125582918
49.94338152663615,-123.01292799950214,-20.66726869417169
49.94338152663615,-123.01292799950214,-20.66726869417169
49.94338152663615,-123.01292799950214,-21.592947074112313
49.94338152663615,-123.01292799950214,-20.8562432056032
49.94338152663615,-123.01292799950214,-20.8562432056032
49.94338152663615,-123.01292799950214,-21.741384525058564
49.94338152663615,-123.01292799950214,-21.864523520232723
49.94338152663615,-123.01292799950214,-21.023884135524163
49.94338152663615,-123.01292799950214,-21.023884135524163
49.94338152663615,-123.01292799950214,-21.9611455293632
49.94337572613115,-123.01292799950214,-22.03277371528948
49.94337572613115,-123.01292799950214,-21.16714050737673
49.94337572613115,-123.01292799950214,-21.16714050737673
49.94337572613115,-123.01292799950214,-22.106838961758932
49.94337572613115,-123.01292799950214,-22.200716952338894
49.94337572613115,-123.01292799950214,-21.36830729784244
49.94337572613115,-123.01292799950214,-21.36830729784244
49.94336992562544,-123.01293701287513,-22.32720923119936
49.94336992562544,-123.01293701287513,-22.432365603109837
49.94336992562544,-123.01293701287513,-21.606053250850206
49.94336992562544,-123.01293701287513,-21.606053250850206
49.94336992562544,-123.01293701287513,-22.523194942571383
49.94336992562544,-123.01293701287513,-22.619816951701864
49.94336992562544,-123.01293701287513,-21.79807641340013
49.94336992562544,-123.01293701287513,-21.79807641340013
49.94336992562544,-123.01293701287513,-22.692970625907076
49.94336992562544,-123.01293701287513,-22.767949770080218
49.94336412511902,-123.01293701287513,-21.999243203865838
49.94336412511902,-123.01293701287513,-21.999243203865838
49.94336412511902,-123.01293701287513,-22.85695131413439
49.94336412511902,-123.01293701287513,-22.930714253475394
49.94336412511902,-123.01293701287513,-23.015448616139565
49.943358324611935,-123.01293701287513,-22.227843203518365
49.943358324611935,-123.01293701287513,-22.227843203518365
49.943358324611935,-123.01293701287513,-23.087686067201638
49.943358324611935,-123.01293701287513,-23.203813862435283
49.943358324611935,-123.01293701287513,-22.4930200402735
49.943358324611935,-123.01293701287513,-22.4930200402735
49.943358324611935,-123.0129460262481,-23.349204987702567
49.943352524104114,-123.0129460262481,-22.709427760891828
49.943352524104114,-123.0129460262481,-22.709427760891828
49.943352524104114,-123.0129460262481,-23.491545136411993
49.943352524104114,-123.01295503962108,-23.59060653152509
49.943352524104114,-123.01295503962108,-22.928884132628564
49.943352524104114,-123.01295503962108,-22.928884132628564
49.943352524104114,-123.01295503962108,-23.696372168571358
49.9433467235956,-123.01295503962108,-23.157484132281095
49.9433467235956,-123.01295503962108,-23.157484132281095
49.9433467235956,-123.01295503962108,-23.781411163803426
49.9433467235956,-123.01295503962108,-23.86126907994181
49.9433467235956,-123.01295503962108,-23.331220038999437
49.9433467235956,-123.01295503962108,-23.331220038999437
49.9433467235956,-123.01295503962108,-23.948745135717047
49.9433409230864,-123.01295503962108,-24.044148614575942
49.9433409230864,-123.01295503962108,-23.55372506185459
49.9433409230864,-123.01295503962108,-23.55372506185459
49.9433409230864,-123.01295503962108,-24.13650344231642
49.9433409230864,-123.01295503962108,-23.80670729413607
49.9433409230864,-123.01295503962108,-23.80670729413607
49.9433409230864,-123.01295503962108,-24.21910305156587
49.94333512257649,-123.01295503962108,-23.98654050309124
49.94333512257649,-123.01295503962108,-23.98654050309124
49.94333512257649,-123.01295503962108,-24.29164513519584
49.94333512257649,-123.01295503962108,-24.396496874538418
49.94333512257649,-123.01295503962108,-24.123699572706975
49.94333512257649,-123.01295503962108,-24.123699572706975
49.94333512257649,-123.01295503962108,-24.51841733944099
49.9433293220659,-123.01295503962108,-24.303532781662145
49.9433293220659,-123.01295503962108,-24.303532781662145
49.9433293220659,-123.01295503962108,-24.601321581258336
49.9433293220659,-123.01296405299404,-24.67935170198934
49.9433293220659,-123.01296405299404,-24.471171386143663
49.9433293220659,-123.01296405299404,-24.471171386143663
49.9433293220659,-123.01296405299404,-24.75585633444141
49.9433293220659,-123.01295503962108,-24.61747640911464
49.9433293220659,-123.01295503962108,-24.61747640911464
49.9433293220659,-123.01295503962108,-24.838760576258757
49.94332352155462,-123.01295503962108,-24.92014398067607
49.94332352155462,-123.01295503962108,-24.803404594867185
49.94332352155462,-123.01295503962108,-24.803404594867185
49.94332352155462,-123.01296405299404,-24.990855943459213
49.94332352155462,-123.01296405299404,-25.0496825852155
49.94331772104262,-123.01296405299404,-24.952755943517122
49.94331772104262,-123.01296405299404,-24.952755943517122
49.94331772104262,-123.01296405299404,-25.15849687338018
49.94331772104262,-123.01296405299404,-25.15849687338018
49.94331772104262,-123.01296405299404,-25.086868687453897
49.94331772104262,-123.01296405299404,-25.086868687453897
49.94331772104262,-123.01296405299404,-25.26456714299434
49.94331772104262,-123.01296405299404,-25.3752092265664
49.943311920529915,-123.01296405299404,-25.233171384985422
49.943311920529915,-123.01296405299404,-25.233171384985422
49.943311920529915,-123.01296405299404,-25.469696482282156
49.943311920529915,-123.01296405299404,-25.559004984343673
49.943311920529915,-123.01296405299404,-25.40081231490639
49.943311920529915,-123.01296405299404,-25.40081231490639
49.943311920529915,-123.01297306636701,-25.67360961673783
49.943311920529915,-123.01297306636701,-25.547115012437917
49.943311920529915,-123.01297306636701,-25.547115012437917
49.943311920529915,-123.01297306636701,-25.765962119038864
49.943306120016516,-123.01297306636701,-25.880262118865126
49.943306120016516,-123.01297306636701,-25.748284128343077
49.943306120016516,-123.01297306636701,-25.748284128343077
